sample_index,true_label,raw_pred,raw_confidence,adjusted_pred,adjusted_confidence,raw_prob_NORM,raw_prob_MI,raw_prob_STTC,raw_prob_CD,raw_prob_HYP
286,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
287,CD,CD,0.984608,CD,0.979759,0.001184,0.013336,0.000744,0.984608,0.000128
288,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
289,CD,CD,0.957207,CD,0.839221,0.035477,0.005848,0.001111,0.957207,0.000357
290,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
291,CD,CD,0.487664,CD,0.380157,0.046918,0.159264,0.264788,0.487664,0.041366
292,CD,CD,0.944803,CD,0.801650,0.045096,0.008733,0.001014,0.944803,0.000354
293,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
294,STTC,NORM,0.592400,NORM,0.849260,0.592400,0.069892,0.282589,0.039278,0.015840
295,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
296,NORM,STTC,0.730388,STTC,0.661337,0.066507,0.135502,0.730388,0.062295,0.005308
297,STTC,STTC,0.763886,STTC,0.621927,0.107458,0.092730,0.763886,0.030083,0.005842
298,STTC,STTC,0.885662,STTC,0.730749,0.088452,0.017256,0.885662,0.005878,0.002753
299,CD,CD,0.989780,CD,0.988296,0.000431,0.008622,0.000242,0.989780,0.000924
300,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
301,HYP,HYP,0.971249,HYP,0.931326,0.002542,0.002422,0.021973,0.001814,0.971249
302,CD,CD,0.941199,CD,0.830474,0.034811,0.001619,0.004134,0.941199,0.018237
303,MI,CD,0.957425,CD,0.851165,0.031513,0.009893,0.000872,0.957425,0.000297
304,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
305,NORM,NORM,0.999228,NORM,0.999844,0.999228,0.000222,0.000028,0.000493,0.000029
306,CD,CD,0.926000,CD,0.740994,0.063029,0.008571,0.001748,0.926000,0.000652
307,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
308,NORM,NORM,0.645592,NORM,0.911191,0.645592,0.033043,0.022234,0.141195,0.157936
309,HYP,HYP,0.984748,HYP,0.917650,0.011022,0.000939,0.000990,0.002302,0.984748
310,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
311,MI,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
312,NORM,NORM,0.998189,NORM,0.999629,0.998189,0.001037,0.000176,0.000445,0.000153
313,MI,STTC,0.703062,STTC,0.764719,0.002900,0.282928,0.703062,0.006739,0.004372
314,CD,CD,0.987552,CD,0.951820,0.009443,0.002389,0.000553,0.987552,0.000063
315,NORM,NORM,0.980820,NORM,0.995907,0.980820,0.007418,0.001988,0.009636,0.000137
316,STTC,STTC,0.831347,STTC,0.823076,0.022147,0.127462,0.831347,0.011127,0.007918
317,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
318,MI,MI,0.611937,MI,0.537971,0.004489,0.611937,0.305624,0.052671,0.025278
319,HYP,HYP,0.863801,HYP,0.782158,0.004455,0.093546,0.017796,0.020402,0.863801
320,MI,CD,0.963626,CD,0.907178,0.015642,0.017622,0.001890,0.963626,0.001220
321,NORM,NORM,0.943365,NORM,0.986795,0.943365,0.030981,0.014270,0.011111,0.000273
322,NORM,CD,0.912864,CD,0.766191,0.049828,0.007009,0.005940,0.912864,0.024359
323,STTC,STTC,0.774556,STTC,0.714896,0.054378,0.140276,0.774556,0.024551,0.006239
324,HYP,STTC,0.561615,STTC,0.695110,0.006917,0.060963,0.561615,0.018165,0.352341
325,MI,MI,0.958073,MI,0.945891,0.001411,0.958073,0.018956,0.019613,0.001947
326,CD,CD,0.974835,CD,0.952210,0.005467,0.012277,0.006141,0.974835,0.001280
327,CD,MI,0.322987,NORM,0.481202,0.177755,0.322987,0.322949,0.150921,0.025388
328,MI,MI,0.965195,MI,0.953115,0.000844,0.965195,0.023233,0.009513,0.001215
329,NORM,STTC,0.879075,STTC,0.890716,0.011091,0.069272,0.879075,0.005026,0.035537
330,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
331,STTC,STTC,0.903332,STTC,0.916245,0.005435,0.083455,0.903332,0.004825,0.002953
332,NORM,NORM,0.999090,NORM,0.999812,0.999090,0.000221,0.000085,0.000565,0.000039
333,CD,CD,0.984195,CD,0.983248,0.000157,0.013961,0.001200,0.984195,0.000487
334,STTC,STTC,0.961250,STTC,0.929586,0.016367,0.020163,0.961250,0.001849,0.000370
335,MI,STTC,0.885662,STTC,0.730749,0.088452,0.017256,0.885662,0.005878,0.002753
336,NORM,NORM,0.984300,NORM,0.996686,0.984300,0.005695,0.001263,0.008691,0.000051
337,NORM,CD,0.752934,CD,0.710962,0.012074,0.199333,0.030800,0.752934,0.004858
338,MI,CD,0.708897,CD,0.618785,0.036478,0.234954,0.010569,0.708897,0.009102
339,NORM,STTC,0.524515,NORM,0.565399,0.253330,0.186510,0.524515,0.029597,0.006049
340,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
341,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
342,NORM,NORM,0.622091,NORM,0.878300,0.622091,0.059212,0.133523,0.164183,0.020990
343,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
344,STTC,STTC,0.891361,STTC,0.924865,0.000648,0.077597,0.891361,0.004788,0.025606
345,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
346,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
347,NORM,CD,0.672080,CD,0.472098,0.111004,0.031429,0.061368,0.672080,0.124119
348,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
349,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
350,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
351,STTC,STTC,0.707577,STTC,0.551538,0.133097,0.138478,0.707577,0.014431,0.006416
352,STTC,STTC,0.885662,STTC,0.730749,0.088452,0.017256,0.885662,0.005878,0.002753
353,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
354,CD,CD,0.973466,CD,0.891273,0.023308,0.002011,0.000643,0.973466,0.000571
355,NORM,CD,0.613922,NORM,0.744756,0.370473,0.008128,0.002429,0.613922,0.005048
356,NORM,NORM,0.391413,NORM,0.718232,0.391413,0.100080,0.387176,0.090157,0.031174
357,NORM,NORM,0.995753,NORM,0.999136,0.995753,0.000648,0.000131,0.003355,0.000113
358,NORM,NORM,0.993922,NORM,0.998878,0.993922,0.000405,0.000145,0.003686,0.001841
359,NORM,STTC,0.714724,STTC,0.704592,0.051414,0.019067,0.714724,0.022838,0.191957
360,STTC,STTC,0.783342,STTC,0.579535,0.151576,0.023806,0.783342,0.012932,0.028344
361,NORM,MI,0.662870,MI,0.559955,0.043455,0.662870,0.043018,0.232414,0.018244
362,NORM,CD,0.973466,CD,0.891273,0.023308,0.002011,0.000643,0.973466,0.000571
363,NORM,STTC,0.866915,STTC,0.742251,0.075055,0.041022,0.866915,0.009162,0.007845
364,STTC,STTC,0.885662,STTC,0.730749,0.088452,0.017256,0.885662,0.005878,0.002753
365,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
366,NORM,STTC,0.495579,NORM,0.560757,0.246722,0.174850,0.495579,0.071498,0.011351
367,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
368,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
369,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
370,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
371,STTC,MI,0.708905,MI,0.635709,0.000295,0.708905,0.277161,0.007043,0.006596
372,NORM,NORM,0.979642,NORM,0.995558,0.979642,0.008504,0.003152,0.008621,0.000080
373,NORM,HYP,0.939840,HYP,0.751852,0.035729,0.001212,0.015583,0.007635,0.939840
374,STTC,STTC,0.489617,NORM,0.473786,0.184174,0.202885,0.489617,0.099526,0.023797
375,CD,CD,0.993367,CD,0.977174,0.004165,0.002121,0.000296,0.993367,0.000052
376,NORM,NORM,0.999357,NORM,0.999870,0.999357,0.000146,0.000019,0.000449,0.000029
377,MI,MI,0.598132,MI,0.591278,0.002257,0.598132,0.007297,0.391143,0.001172
378,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
379,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
380,STTC,STTC,0.895342,STTC,0.925162,0.004391,0.033705,0.895342,0.008205,0.058357
381,HYP,HYP,0.811478,HYP,0.612392,0.023281,0.007761,0.152087,0.005392,0.811478
382,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
383,NORM,NORM,0.630303,NORM,0.898784,0.630303,0.039611,0.087000,0.077517,0.165569
384,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
385,MI,STTC,0.593596,STTC,0.678660,0.000756,0.363708,0.593596,0.009960,0.031981
386,NORM,NORM,0.498115,NORM,0.783733,0.498115,0.028705,0.428460,0.042796,0.001925
387,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
388,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
389,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
390,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
391,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
392,CD,CD,0.993331,CD,0.992484,0.000189,0.005920,0.000390,0.993331,0.000170
393,STTC,MI,0.425067,MI,0.409138,0.002679,0.425067,0.282299,0.017081,0.272874
394,HYP,STTC,0.858291,STTC,0.795177,0.043992,0.087142,0.858291,0.004860,0.005715
395,STTC,STTC,0.897566,STTC,0.920838,0.002362,0.087422,0.897566,0.005752,0.006898
396,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
397,MI,MI,0.973366,MI,0.970719,0.000153,0.973366,0.005599,0.020203,0.000679
398,CD,CD,0.763128,CD,0.760443,0.000550,0.050548,0.083611,0.763128,0.102163
399,CD,CD,0.625401,NORM,0.700087,0.317950,0.005248,0.012739,0.625401,0.038662
400,STTC,STTC,0.906623,STTC,0.931463,0.000991,0.078971,0.906623,0.005441,0.007974
401,STTC,HYP,0.915405,HYP,0.837317,0.000746,0.005147,0.075590,0.003113,0.915405
402,STTC,STTC,0.962770,STTC,0.969939,0.001790,0.026519,0.962770,0.002966,0.005955
403,CD,CD,0.993367,CD,0.977174,0.004165,0.002121,0.000296,0.993367,0.000052
404,MI,MI,0.965644,MI,0.961950,0.000196,0.965644,0.008668,0.023774,0.001718
405,STTC,STTC,0.886643,STTC,0.880163,0.016990,0.060578,0.886643,0.007854,0.027934
406,NORM,STTC,0.440281,NORM,0.587131,0.258677,0.131096,0.440281,0.094512,0.075434
407,STTC,STTC,0.946632,STTC,0.899134,0.024667,0.025659,0.946632,0.002495,0.000547
408,MI,MI,0.923045,MI,0.898593,0.005039,0.923045,0.021128,0.046050,0.004737
409,STTC,STTC,0.559813,STTC,0.517412,0.082337,0.225953,0.559813,0.056904,0.074993
410,NORM,NORM,0.999093,NORM,0.999814,0.999093,0.000314,0.000058,0.000506,0.000030
411,CD,CD,0.966437,CD,0.901496,0.018216,0.013226,0.000973,0.966437,0.001148
412,STTC,STTC,0.842417,STTC,0.864077,0.015175,0.048728,0.842417,0.004134,0.089546
413,HYP,HYP,0.986087,HYP,0.949631,0.004495,0.000713,0.008061,0.000645,0.986087
414,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
415,NORM,STTC,0.524515,NORM,0.565398,0.253330,0.186510,0.524515,0.029597,0.006049
416,NORM,NORM,0.965396,NORM,0.992502,0.965396,0.009278,0.003811,0.021282,0.000232
417,NORM,NORM,0.994729,NORM,0.998805,0.994729,0.000468,0.001816,0.002573,0.000415
418,CD,CD,0.409496,STTC,0.437348,0.000257,0.222341,0.352458,0.409496,0.015448
419,STTC,CD,0.687502,CD,0.648465,0.005604,0.199111,0.098273,0.687502,0.009511
420,CD,CD,0.943404,CD,0.940633,0.000512,0.053421,0.002403,0.943404,0.000260
421,CD,CD,0.908029,CD,0.906870,0.000090,0.089074,0.002469,0.908029,0.000338
422,CD,CD,0.964581,CD,0.970730,0.000789,0.002444,0.001545,0.964581,0.030641
423,NORM,NORM,0.983946,NORM,0.996449,0.983946,0.002174,0.005544,0.005272,0.003063
424,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
425,NORM,NORM,0.987043,NORM,0.997098,0.987043,0.002826,0.004628,0.003475,0.002028
426,STTC,STTC,0.983376,STTC,0.983681,0.001887,0.011079,0.983376,0.000836,0.002823
427,NORM,NORM,0.959457,NORM,0.990952,0.959457,0.015754,0.006987,0.017566,0.000238
428,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
429,NORM,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
430,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
431,MI,MI,0.870300,MI,0.829637,0.002759,0.870300,0.097361,0.021409,0.008172
432,NORM,NORM,0.920338,NORM,0.981720,0.920338,0.015086,0.014079,0.048431,0.002066
433,CD,CD,0.568002,CD,0.547132,0.006370,0.378105,0.038235,0.568002,0.009287
434,MI,CD,0.950586,CD,0.887573,0.017553,0.021035,0.006911,0.950586,0.003914
435,MI,MI,0.952388,MI,0.923921,0.006420,0.952388,0.014296,0.025201,0.001695
436,MI,CD,0.871057,CD,0.874922,0.000322,0.106106,0.002315,0.871057,0.020200
437,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
438,STTC,MI,0.378712,STTC,0.333048,0.056202,0.378712,0.312392,0.185880,0.066814
439,MI,MI,0.947538,MI,0.921217,0.005589,0.947538,0.016545,0.028950,0.001378
440,HYP,HYP,0.909447,HYP,0.679496,0.045858,0.005829,0.037496,0.001369,0.909447
441,MI,HYP,0.933613,HYP,0.854460,0.006256,0.018997,0.036935,0.004199,0.933613
442,MI,MI,0.947538,MI,0.921217,0.005589,0.947538,0.016545,0.028950,0.001378
443,STTC,STTC,0.970389,STTC,0.924885,0.020848,0.006261,0.970389,0.001932,0.000570
444,MI,CD,0.957306,CD,0.929509,0.007274,0.032101,0.002999,0.957306,0.000321
445,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
446,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
447,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
448,CD,CD,0.974945,CD,0.949502,0.006147,0.008679,0.007838,0.974945,0.002391
449,MI,STTC,0.884070,STTC,0.718692,0.095127,0.013074,0.884070,0.004944,0.002784
450,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
451,CD,CD,0.904152,CD,0.718392,0.063034,0.006755,0.024030,0.904152,0.002028
452,CD,CD,0.988173,CD,0.972592,0.004055,0.006506,0.000544,0.988173,0.000721
453,NORM,MI,0.662870,MI,0.559955,0.043455,0.662870,0.043018,0.232414,0.018244
454,NORM,HYP,0.939840,HYP,0.751852,0.035729,0.001212,0.015583,0.007635,0.939840
455,HYP,HYP,0.892426,HYP,0.627066,0.060885,0.001927,0.017939,0.026824,0.892426
456,NORM,NORM,0.845556,NORM,0.960395,0.845556,0.041657,0.056298,0.040333,0.016156
457,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
458,CD,CD,0.770945,CD,0.773601,0.002067,0.161255,0.013444,0.770945,0.052289
459,STTC,STTC,0.606111,STTC,0.704972,0.005135,0.188272,0.606111,0.035969,0.164513
460,STTC,CD,0.760788,CD,0.743678,0.000904,0.181714,0.050871,0.760788,0.005723
461,MI,MI,0.624355,MI,0.501487,0.060457,0.624355,0.027049,0.272004,0.016134
462,CD,CD,0.986142,CD,0.979687,0.001641,0.011466,0.000464,0.986142,0.000286
463,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
464,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
465,CD,CD,0.654857,CD,0.606916,0.003985,0.179810,0.155500,0.654857,0.005848
466,NORM,NORM,0.997550,NORM,0.999505,0.997550,0.000388,0.000051,0.001932,0.000078
467,CD,CD,0.981505,CD,0.927265,0.014793,0.002940,0.000356,0.981505,0.000406
468,CD,STTC,0.642749,STTC,0.716802,0.001333,0.030768,0.642749,0.318599,0.006551
469,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
470,HYP,MI,0.520751,MI,0.536825,0.004924,0.520751,0.083783,0.134178,0.256364
471,CD,NORM,0.998189,NORM,0.999629,0.998189,0.001037,0.000176,0.000445,0.000153
472,MI,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
473,STTC,STTC,0.780431,STTC,0.643465,0.100963,0.036169,0.780431,0.067164,0.015274
474,MI,CD,0.920407,CD,0.899301,0.004735,0.061250,0.012339,0.920407,0.001269
475,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
476,HYP,HYP,0.987356,HYP,0.949531,0.005531,0.000435,0.001598,0.005080,0.987356
477,HYP,HYP,0.987356,HYP,0.949531,0.005531,0.000435,0.001598,0.005080,0.987356
478,CD,CD,0.957207,CD,0.839221,0.035477,0.005848,0.001111,0.957207,0.000357
479,MI,MI,0.965422,MI,0.958912,0.001360,0.965422,0.003991,0.028434,0.000793
480,NORM,NORM,0.952051,NORM,0.990075,0.952051,0.003247,0.002753,0.036395,0.005553
481,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
482,HYP,MI,0.688420,MI,0.610106,0.013897,0.688420,0.193279,0.081445,0.022959
483,NORM,STTC,0.895250,STTC,0.757468,0.076674,0.020253,0.895250,0.004568,0.003255
484,MI,STTC,0.778272,STTC,0.699604,0.064201,0.129009,0.778272,0.024573,0.003944
485,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
486,MI,STTC,0.635142,STTC,0.636910,0.038118,0.294442,0.635142,0.027078,0.005221
487,MI,STTC,0.895250,STTC,0.757468,0.076674,0.020253,0.895250,0.004568,0.003255
488,NORM,NORM,0.996332,NORM,0.999306,0.996332,0.000853,0.000301,0.001401,0.001114
489,NORM,NORM,0.958817,NORM,0.990553,0.958817,0.014673,0.010105,0.016017,0.000387
490,CD,CD,0.958208,CD,0.865551,0.027191,0.007917,0.002358,0.958208,0.004326
491,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
492,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
493,CD,CD,0.922709,CD,0.910883,0.002416,0.056267,0.012778,0.922709,0.005829
494,CD,CD,0.917943,CD,0.810870,0.032419,0.034471,0.011875,0.917943,0.003292
495,MI,MI,0.957496,MI,0.950224,0.000190,0.957496,0.024523,0.007555,0.010236
496,MI,MI,0.980767,MI,0.975111,0.001088,0.980767,0.003898,0.013844,0.000402
497,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
498,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
499,CD,CD,0.995866,CD,0.989102,0.001717,0.002126,0.000197,0.995866,0.000095
500,NORM,NORM,0.529105,NORM,0.881137,0.529105,0.017685,0.011272,0.071591,0.370347
501,NORM,NORM,0.855113,NORM,0.957205,0.855113,0.026530,0.106935,0.010384,0.001038
502,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
503,CD,CD,0.818465,CD,0.607556,0.089796,0.011955,0.024683,0.818465,0.055101
504,STTC,STTC,0.946572,STTC,0.959838,0.000879,0.048721,0.946572,0.001717,0.002111
505,NORM,NORM,0.777888,NORM,0.940630,0.777888,0.064059,0.055262,0.096469,0.006322
506,NORM,NORM,0.291046,NORM,0.661472,0.291046,0.130820,0.247804,0.102717,0.227613
507,NORM,NORM,0.853752,NORM,0.962745,0.853752,0.017807,0.056305,0.053310,0.018825
508,NORM,NORM,0.437198,NORM,0.770942,0.437198,0.062817,0.308187,0.044483,0.147316
509,NORM,CD,0.792506,CD,0.524190,0.126584,0.020600,0.041883,0.792506,0.018427
510,NORM,NORM,0.860670,NORM,0.970142,0.860670,0.029590,0.026586,0.024704,0.058450
511,MI,STTC,0.805607,STTC,0.841136,0.012096,0.093631,0.805607,0.008910,0.079756
512,STTC,STTC,0.984744,STTC,0.989300,0.000294,0.009785,0.984744,0.001224,0.003953
513,MI,MI,0.765519,MI,0.531740,0.102679,0.765519,0.090471,0.028723,0.012609
514,CD,CD,0.946368,CD,0.937001,0.003982,0.012349,0.008753,0.946368,0.028549
515,MI,STTC,0.643716,STTC,0.670551,0.030443,0.232144,0.643716,0.009293,0.084403
516,MI,CD,0.941483,CD,0.791370,0.047868,0.008642,0.001503,0.941483,0.000504
517,MI,MI,0.882920,MI,0.845238,0.000240,0.882920,0.105149,0.010380,0.001311
518,CD,CD,0.990870,CD,0.983527,0.001873,0.006707,0.000326,0.990870,0.000224
519,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
520,MI,MI,0.973474,MI,0.967409,0.000958,0.973474,0.006594,0.018125,0.000849
521,CD,CD,0.971933,CD,0.964898,0.001770,0.023186,0.001763,0.971933,0.001349
522,NORM,NORM,0.575100,NORM,0.843723,0.575100,0.079452,0.264707,0.055797,0.024944
523,STTC,STTC,0.884070,STTC,0.718692,0.095127,0.013074,0.884070,0.004944,0.002784
524,NORM,CD,0.892524,CD,0.794561,0.034176,0.018216,0.008482,0.892524,0.046601
525,CD,CD,0.956723,CD,0.923625,0.008213,0.025149,0.008867,0.956723,0.001048
526,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
527,NORM,NORM,0.551851,NORM,0.833843,0.551851,0.125481,0.235293,0.081037,0.006337
528,CD,CD,0.971817,CD,0.933509,0.010336,0.017034,0.000598,0.971817,0.000215
529,MI,MI,0.925639,MI,0.923856,0.000178,0.925639,0.003075,0.070920,0.000188
530,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
531,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
532,MI,MI,0.980741,MI,0.975224,0.001184,0.980741,0.002685,0.014937,0.000453
533,HYP,HYP,0.985554,HYP,0.908975,0.013030,0.000215,0.000480,0.000720,0.985554
534,NORM,NORM,0.995860,NORM,0.999156,0.995860,0.000645,0.000121,0.003299,0.000075
535,STTC,STTC,0.862017,STTC,0.894331,0.002770,0.102584,0.862017,0.019281,0.013347
536,HYP,HYP,0.847461,HYP,0.744828,0.001085,0.050029,0.090167,0.011257,0.847461
537,NORM,NORM,0.818861,NORM,0.945363,0.818861,0.031842,0.128590,0.018833,0.001875
538,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
539,MI,STTC,0.524515,NORM,0.565398,0.253330,0.186510,0.524515,0.029597,0.006049
540,CD,CD,0.918904,CD,0.736627,0.062331,0.012400,0.004206,0.918904,0.002159
541,MI,MI,0.965118,MI,0.962676,0.000322,0.965118,0.004331,0.028559,0.001670
542,STTC,STTC,0.923717,STTC,0.944809,0.001735,0.051227,0.923717,0.003386,0.019935
543,NORM,NORM,0.950254,NORM,0.988233,0.950254,0.007977,0.019603,0.016343,0.005822
544,NORM,NORM,0.975477,NORM,0.994707,0.975477,0.006501,0.003090,0.014602,0.000330
545,CD,CD,0.988991,CD,0.987771,0.000307,0.008415,0.001034,0.988991,0.001253
546,CD,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
547,MI,MI,0.989266,MI,0.988309,0.000170,0.989266,0.000929,0.009359,0.000276
548,HYP,HYP,0.955096,HYP,0.848348,0.016443,0.003256,0.010845,0.014361,0.955096
549,STTC,STTC,0.884070,STTC,0.718692,0.095127,0.013074,0.884070,0.004944,0.002784
550,STTC,STTC,0.839203,STTC,0.747745,0.061405,0.077046,0.839203,0.016944,0.005402
551,NORM,HYP,0.918350,HYP,0.751952,0.026469,0.002858,0.040050,0.012272,0.918350
552,STTC,STTC,0.925317,STTC,0.917602,0.012339,0.042455,0.925317,0.003058,0.016831
553,MI,STTC,0.906472,STTC,0.926229,0.002809,0.080111,0.906472,0.003996,0.006611
554,NORM,NORM,0.999422,NORM,0.999883,0.999422,0.000230,0.000025,0.000300,0.000022
555,CD,CD,0.973119,CD,0.971684,0.001862,0.005529,0.000721,0.973119,0.018769
556,HYP,STTC,0.524515,NORM,0.565399,0.253330,0.186510,0.524515,0.029597,0.006049
557,NORM,NORM,0.995748,NORM,0.999197,0.995748,0.001130,0.000435,0.001260,0.001427
558,CD,CD,0.989720,CD,0.982411,0.001827,0.006537,0.001137,0.989720,0.000780
559,NORM,NORM,0.999090,NORM,0.999812,0.999090,0.000221,0.000085,0.000565,0.000039
560,MI,MI,0.777105,MI,0.715338,0.000215,0.777105,0.209669,0.005828,0.007184
561,CD,CD,0.993725,CD,0.993354,0.000085,0.005969,0.000150,0.993725,0.000071
562,NORM,STTC,0.524515,NORM,0.565399,0.253330,0.186510,0.524515,0.029597,0.006049
563,MI,STTC,0.733374,STTC,0.801644,0.001208,0.215953,0.733374,0.007336,0.042129
564,MI,MI,0.830938,MI,0.830641,0.000057,0.830938,0.000694,0.167825,0.000487
565,CD,CD,0.732681,CD,0.588112,0.073852,0.015872,0.016601,0.732681,0.160994
566,MI,MI,0.769798,MI,0.710594,0.000625,0.769798,0.206287,0.006290,0.017000
567,NORM,NORM,0.931100,NORM,0.985398,0.931100,0.017849,0.013558,0.018551,0.018942
568,STTC,STTC,0.790868,STTC,0.844317,0.000915,0.025760,0.790868,0.164837,0.017620
569,STTC,STTC,0.917913,STTC,0.878840,0.027445,0.017901,0.917913,0.003372,0.033369
570,NORM,NORM,0.996879,NORM,0.999369,0.996879,0.000546,0.000075,0.002394,0.000106
571,NORM,NORM,0.999093,NORM,0.999814,0.999093,0.000314,0.000058,0.000506,0.000030
572,NORM,STTC,0.383990,NORM,0.354747,0.111441,0.223026,0.383990,0.143555,0.137989
573,STTC,HYP,0.698901,HYP,0.534451,0.002389,0.052084,0.232767,0.013859,0.698901
574,STTC,MI,0.797449,MI,0.736277,0.001058,0.797449,0.190253,0.008731,0.002509
